source_index,bout_key,fly_id,split,frames,seconds,path_mm,net_displacement_mm,mean_path_speed_mm_s,cycles_T1L,cycles_T1R,cycles_T2L,cycles_T2R,cycles_T3L,cycles_T3R
1803,bout_1803,202607/2026_07_11_18_37_36,test,196,0.24375,5.555838584899902,5.037485122680664,22.79318393805088,2,3,3,2,3,3
1804,bout_1804,202607/2026_07_11_18_37_36,test,232,0.28875,4.931344985961914,4.481854438781738,17.078251033634334,3,2,3,3,3,3
1805,bout_1805,202607/2026_07_11_18_37_36,test,456,0.56875,8.416250228881836,6.841830730438232,14.7978026002318,5,4,4,5,5,4
1806,bout_1806,202607/2026_07_11_18_37_36,test,314,0.39125,4.235500335693359,3.8402159214019775,10.825559963433507,2,3,2,3,2,3
1807,bout_1807,202607/2026_07_11_18_37_36,test,170,0.21125,4.660379409790039,4.560797691345215,22.060967620307878,2,2,1,2,2,3
1808,bout_1808,202607/2026_07_11_18_37_36,test,198,0.24625,6.4357686042785645,5.953022480010986,26.135100931080466,3,2,2,3,3,2
1809,bout_1809,202607/2026_07_11_18_37_36,test,452,0.56375,15.588233947753906,13.661591529846191,27.650969308654382,7,7,7,7,9,7
1810,bout_1810,202607/2026_07_11_18_37_36,test,356,0.44375,14.508252143859863,13.232598304748535,32.69465271855744,6,6,5,6,6,5
1811,bout_1811,202607/2026_07_11_18_37_36,test,347,0.4325,5.707623481750488,5.457148551940918,13.19681729884506,3,4,4,3,5,3
1812,bout_1812,202607/2026_07_11_18_37_36,test,222,0.27625,4.088150978088379,3.6420552730560303,14.798736572265625,2,2,2,3,2,2
1813,bout_1813,202607/2026_07_11_18_37_36,test,292,0.36375,10.847089767456055,9.985128402709961,29.820178054862005,4,5,5,4,4,6
1814,bout_1814,202607/2026_07_11_18_37_36,test,229,0.285,4.863101959228516,4.094125747680664,17.063515646415844,2,3,3,3,3,3
1815,bout_1815,202607/2026_07_11_18_37_36,test,318,0.39625,9.56374740600586,9.286031723022461,24.13564014133971,4,4,4,4,5,4
1816,bout_1816,202607/2026_07_11_18_37_36,test,231,0.2875,8.212007522583008,7.5537261962890625,28.563504426375683,3,4,4,3,3,4
1817,bout_1817,202607/2026_07_11_18_37_36,test,180,0.22375,5.94578218460083,5.757531642913818,26.573328199333318,2,3,3,2,2,2
1818,bout_1818,202607/2026_07_11_18_37_36,test,183,0.2275,3.7771122455596924,3.639434576034546,16.602691189273372,3,2,2,2,2,2
1819,bout_1819,202607/2026_07_11_18_37_36,test,223,0.2775,5.614356994628906,5.377752780914307,20.231917097761823,3,2,3,3,3,2
1820,bout_1820,202607/2026_07_11_18_37_36,test,197,0.245,5.725986480712891,5.354217052459717,23.37137339066486,2,3,3,2,3,3
1821,bout_1821,202607/2026_07_11_18_37_36,test,299,0.3725,10.003605842590332,9.225225448608398,26.85531769822908,4,4,4,4,5,4
1822,bout_1822,202607/2026_07_11_18_37_36,test,308,0.38375,6.1797590255737305,5.74000358581543,16.103606581299623,3,2,2,3,4,3
1823,bout_1823,202607/2026_07_11_18_37_36,test,389,0.485,13.197744369506836,12.521044731140137,27.21184406083884,6,5,5,6,7,5
1824,bout_1824,202607/2026_07_11_18_37_36,test,378,0.47125,5.545242786407471,2.974246025085449,11.767093445957498,4,5,3,4,6,2
1825,bout_1825,202607/2026_07_11_18_37_36,test,268,0.33375,4.4066972732543945,4.159679412841797,13.203587335593692,3,3,2,3,3,3
1826,bout_1826,202607/2026_07_11_20_04_52,train,300,0.37375,8.235376358032227,6.504628658294678,22.034451794066158,4,3,3,4,4,3
1827,bout_1827,202607/2026_07_11_20_04_52,train,381,0.475,6.26604700088501,5.823899269104004,13.191677896600021,3,2,2,4,4,2
1828,bout_1828,202607/2026_07_11_20_04_52,train,153,0.19,7.084600448608398,6.925848007202148,37.287370782149466,2,2,3,2,2,2
1829,bout_1829,202607/2026_07_11_20_04_52,train,249,0.31,3.8283448219299316,3.5938193798065186,12.349499425580424,2,2,2,2,4,3
1830,bout_1830,202607/2026_07_11_20_04_52,train,459,0.5725,10.073822021484375,6.292881011962891,17.596195670715066,5,5,5,4,4,5
1831,bout_1831,202607/2026_07_11_20_04_52,train,261,0.325,8.910338401794434,8.668534278869629,27.41642585167518,3,4,4,3,4,4
1832,bout_1832,202607/2026_07_11_20_04_52,train,448,0.55875,4.145892143249512,3.601696729660034,7.419941195972281,2,2,2,4,3,4
1833,bout_1833,202607/2026_07_11_20_04_52,train,235,0.2925,6.166241645812988,5.942428112030029,21.081168019873466,3,2,3,3,5,2
1834,bout_1834,202607/2026_07_11_20_04_52,train,196,0.24375,5.322887420654297,5.106714248657227,21.837486853966347,2,2,2,2,2,2
1835,bout_1835,202607/2026_07_11_20_04_52,train,234,0.29125,6.1987199783325195,5.870187282562256,21.28315872388848,3,3,3,3,3,3
1836,bout_1836,202607/2026_07_11_20_04_52,train,182,0.22625,6.23972225189209,5.712465763092041,27.578882881291005,3,3,3,2,3,3
1837,bout_1837,202607/2026_07_11_20_04_52,train,167,0.2075,4.353349685668945,4.010019779205322,20.979998485151544,2,2,2,2,2,2
1838,bout_1838,202607/2026_07_11_20_04_52,train,200,0.24875,6.419258117675781,6.278632164001465,25.806062784626256,3,2,2,3,3,2
1839,bout_1839,202607/2026_07_11_20_04_52,train,173,0.215,4.449227809906006,4.2457709312438965,20.69408283677212,2,2,2,2,2,3
1840,bout_1840,202607/2026_07_11_20_04_52,train,254,0.31625,9.051773071289062,8.493480682373047,28.62220734004447,4,3,3,4,4,3
1841,bout_1841,202607/2026_07_11_20_04_52,train,342,0.42625,9.36214828491211,8.728983879089355,21.963984246128113,4,6,4,5,5,4
1842,bout_1842,202607/2026_07_11_20_04_52,train,189,0.235,4.862550258636475,4.666957378387451,20.691703228240318,2,3,3,2,3,3
1843,bout_1843,202607/2026_07_11_20_04_52,train,173,0.215,5.046483039855957,4.958455562591553,23.472014138864917,3,2,2,3,3,2
1844,bout_1844,202607/2026_07_11_20_04_52,train,233,0.29,5.314015865325928,5.01017951965332,18.324192639054925,2,3,2,3,2,2
1845,bout_1845,202607/2026_07_11_20_04_52,train,369,0.46,13.058786392211914,12.517855644226074,28.3886660700259,5,6,5,5,6,5
1846,bout_1846,202607/2026_07_11_20_04_52,train,198,0.24625,5.919537544250488,5.738978862762451,24.03873114416442,3,2,2,3,4,3
1847,bout_1847,202607/2026_07_11_20_04_52,train,260,0.32375,4.281675815582275,4.008997440338135,13.225253484424018,3,2,2,3,2,2
1848,bout_1848,202607/2026_07_11_20_04_52,train,307,0.3825,9.30952262878418,9.124414443969727,24.338621251723346,4,4,4,5,5,4
1849,bout_1849,202607/2026_07_11_20_04_52,train,363,0.4525,4.559900760650635,4.278534889221191,10.077128752819082,2,3,3,3,4,4
1850,bout_1850,202607/2026_07_11_20_04_52,train,321,0.4,8.145646095275879,7.673084735870361,20.364115238189697,4,3,3,4,4,3
1851,bout_1851,202607/2026_07_11_20_04_52,train,284,0.35375,4.245553970336914,3.99552583694458,12.001565993885269,2,2,2,4,3,2
1852,bout_1852,202607/2026_07_11_20_04_52,train,266,0.33125,8.103736877441406,7.9366044998168945,24.464111328125,3,4,4,4,3,4
1853,bout_1853,202607/2026_07_11_20_04_52,train,283,0.3525,5.038914680480957,4.741011619567871,14.294793419804135,3,2,2,4,3,2
1854,bout_1854,202607/2026_07_11_20_04_52,train,116,0.14375,3.6591908931732178,3.4838016033172607,25.455240995987605,1,2,2,1,2,2
1855,bout_1855,202607/2026_07_11_20_04_52,train,190,0.23625,8.309359550476074,8.110881805419922,35.17189227714741,3,3,3,3,3,3
1856,bout_1856,202607/2026_07_11_20_04_52,train,215,0.2675,6.6046295166015625,6.385377407073975,24.69020380037967,3,3,3,3,3,3
1857,bout_1857,202607/2026_07_11_20_04_52,train,201,0.25,4.804652690887451,4.68580961227417,19.218610763549805,2,2,2,2,2,2
1858,bout_1858,202607/2026_07_11_20_04_52,train,297,0.37,8.88045597076416,8.555598258972168,24.00123235341665,3,4,4,3,3,4
1859,bout_1859,202607/2026_07_11_20_04_52,train,370,0.46125,10.764923095703125,7.083583354949951,23.338586657350948,5,5,5,5,6,5
1860,bout_1860,202607/2026_07_11_20_04_52,train,173,0.215,5.251010894775391,5.167802810668945,24.423306487327398,3,2,2,3,5,2
1861,bout_1861,202607/2026_07_11_20_04_52,train,333,0.415,7.710554599761963,5.831086158752441,18.579649637980634,4,3,3,4,2,4
1862,bout_1862,202607/2026_07_11_20_04_52,train,214,0.26625,5.168765068054199,4.929784774780273,19.4132021335369,2,3,3,2,2,3
1863,bout_1863,202607/2026_07_11_20_04_52,train,282,0.35125,4.898953437805176,4.68846321105957,13.94719839944534,2,3,3,2,2,2
1864,bout_1864,202607/2026_07_11_20_04_52,train,202,0.25125,5.478865623474121,4.9748454093933105,21.80643034218556,3,2,2,3,4,2
1865,bout_1865,202607/2026_07_11_20_04_52,train,298,0.37125,8.508169174194336,8.294530868530273,22.917627405237265,4,3,5,4,4,4
1866,bout_1866,202607/2026_07_11_20_04_52,train,534,0.66625,12.479543685913086,11.069475173950195,18.731022417880805,7,6,6,6,8,6
1867,bout_1867,202607/2026_07_11_20_04_52,train,205,0.255,6.412539005279541,6.116307735443115,25.147211785409965,3,4,3,3,4,3
1868,bout_1868,202607/2026_07_11_20_04_52,train,234,0.29125,8.078184127807617,7.628148078918457,27.736254516077654,3,4,4,3,3,4
1869,bout_1869,202607/2026_07_11_20_04_52,train,152,0.18875,3.804868221282959,3.699225425720215,20.158242231962696,1,2,2,2,3,2
1870,bout_1870,202607/2026_07_11_20_04_52,train,244,0.30375,5.846627235412598,5.457137107849121,19.248155507531184,2,3,3,2,3,3
1871,bout_1871,202607/2026_07_11_20_04_52,train,440,0.54875,5.16328239440918,4.520161151885986,9.409170650403972,3,3,3,3,9,3
1872,bout_1872,202607/2026_07_11_20_04_52,train,177,0.22,5.085760116577148,4.7931132316589355,23.11709143898704,2,3,3,2,2,3
1873,bout_1873,202607/2026_07_11_20_04_52,train,294,0.36625,7.812351226806641,7.603641510009766,21.330651813806526,5,4,4,4,4,5
1874,bout_1874,202607/2026_07_11_20_04_52,train,486,0.60625,7.130563735961914,6.5867695808410645,11.761754616019653,3,3,4,3,3,3
1875,bout_1875,202607/2026_07_11_20_04_52,train,248,0.30875,3.721766948699951,3.3488917350769043,12.054305906720488,3,3,2,2,1,2
1876,bout_1876,202607/2026_07_11_20_04_52,train,306,0.38125,3.661391496658325,3.4203827381134033,9.603649827300526,3,3,2,4,5,2
1877,bout_1877,202607/2026_07_11_20_04_52,train,249,0.31,7.657827854156494,7.472543716430664,24.702670497279012,4,3,3,4,4,3
1878,bout_1878,202607/2026_07_11_20_04_52,train,185,0.23,7.163967609405518,7.0299530029296875,31.14768525828486,3,3,3,3,4,3
1879,bout_1879,202607/2026_07_11_20_04_52,train,460,0.57375,10.650203704833984,8.486413955688477,18.562446544372957,5,6,6,5,5,5
1880,bout_1880,202607/2026_07_11_20_04_52,train,193,0.24,5.140644073486328,4.849906921386719,21.419350306193035,2,3,3,2,2,3
1881,bout_1881,202607/2026_07_11_20_04_52,train,219,0.2725,7.089254856109619,6.716721534729004,26.015614150860987,3,3,3,3,3,3
1882,bout_1882,202607/2026_07_11_20_04_52,train,339,0.4225,6.075777053833008,5.429685115814209,14.380537405521913,3,3,3,3,4,3
1883,bout_1883,202607/2026_07_11_20_04_52,train,185,0.23,5.383392333984375,5.176435470581055,23.40605362601902,3,3,3,2,2,3
1884,bout_1884,202607/2026_07_11_20_04_52,train,182,0.22625,5.902210235595703,5.723603248596191,26.08711706340642,3,3,3,2,2,3
1885,bout_1885,202607/2026_07_11_20_42_39,train,356,0.44375,5.033974647521973,4.7838239669799805,11.344168219767827,3,4,4,3,3,3
1886,bout_1886,202607/2026_07_11_20_42_39,train,210,0.26125,4.380080223083496,3.976938247680664,16.765857313238264,3,2,2,4,2,2
1887,bout_1887,202607/2026_07_11_20_42_39,train,196,0.24375,5.335599899291992,5.083847522735596,21.88964061247997,3,2,2,2,3,2
1888,bout_1888,202607/2026_07_11_20_42_39,train,212,0.26375,6.05879020690918,5.827134132385254,22.971716424300208,2,3,3,2,3,3
1889,bout_1889,202607/2026_07_11_20_42_39,train,238,0.29625,4.050395965576172,3.915681838989258,13.67222266861155,3,3,2,2,2,3
1890,bout_1890,202607/2026_07_11_20_42_39,train,236,0.29375,4.484202861785889,4.279699325561523,15.265371444377493,3,3,3,3,3,4
1891,bout_1891,202607/2026_07_11_20_42_39,train,381,0.475,15.97896957397461,15.670404434204102,33.63993594520971,7,6,6,7,7,6
1892,bout_1892,202607/2026_07_11_20_42_39,train,151,0.1875,5.8573713302612305,5.723423480987549,31.23931376139323,2,2,2,2,4,2
1893,bout_1893,202607/2026_07_11_20_42_39,train,187,0.2325,4.624504089355469,4.444698333740234,19.890340169270832,2,2,2,2,3,2
1894,bout_1894,202607/2026_07_11_20_42_39,train,214,0.26625,3.333618640899658,3.160149335861206,12.52063339305036,2,2,2,2,2,2
1895,bout_1895,202607/2026_07_11_20_42_39,train,211,0.2625,3.8743903636932373,3.0278160572052,14.759582337879,2,2,2,3,3,2
1896,bout_1896,202607/2026_07_11_20_42_39,train,215,0.2675,8.611967086791992,8.448598861694336,32.19426948333455,3,4,4,3,3,5
1897,bout_1897,202607/2026_07_11_20_42_39,train,161,0.2,4.845681190490723,4.742630481719971,24.228405952453613,2,2,3,2,2,3
1898,bout_1898,202607/2026_07_11_20_42_39,train,268,0.33375,7.851950645446777,7.259830951690674,23.526443881488472,3,4,4,3,3,4
1899,bout_1899,202607/2026_07_11_20_42_39,train,242,0.30125,4.933550834655762,4.553582668304443,16.376932231222444,3,2,3,3,3,3
1900,bout_1900,202607/2026_07_11_20_42_39,train,269,0.335,7.89910364151001,7.213305473327637,23.579413855253758,4,4,4,3,4,5
1901,bout_1901,202607/2026_07_11_20_42_39,train,192,0.23875,4.005882263183594,3.6640052795410156,16.778564453125,2,2,2,2,2,2
1902,bout_1902,202607/2026_07_11_20_42_39,train,159,0.1975,4.054088115692139,3.8357081413269043,20.527028433884247,2,2,2,2,3,2
1903,bout_1903,202607/2026_07_11_20_42_39,train,204,0.25375,5.882839202880859,5.603763580322266,23.18360276997383,3,2,3,3,2,4
1904,bout_1904,202607/2026_07_11_20_42_39,train,215,0.2675,4.003027439117432,3.8073461055755615,14.964588557448343,3,2,2,3,3,2
1905,bout_1905,202607/2026_07_11_20_42_39,train,244,0.30375,4.816800117492676,3.934192657470703,15.85777816458494,3,2,2,3,3,3
1906,bout_1906,202607/2026_07_11_20_42_39,train,233,0.29,5.310755729675293,5.063457489013672,18.31295079198377,3,2,3,3,3,2
1907,bout_1907,202607/2026_07_11_20_42_39,train,141,0.175,3.8636410236358643,3.5414559841156006,22.077948706490655,2,2,2,1,2,2
1908,bout_1908,202607/2026_07_11_20_42_39,train,147,0.1825,3.541410207748413,3.3053085803985596,19.40498743971733,2,2,2,1,2,2
1909,bout_1909,202607/2026_07_11_20_42_39,train,152,0.18875,4.083861827850342,3.934782028198242,21.636354054836247,2,2,2,2,3,2
1910,bout_1910,202607/2026_07_11_20_42_39,train,238,0.29625,5.463217735290527,3.7693495750427246,18.44124130055874,3,3,3,3,2,3
1911,bout_1911,202607/2026_07_11_20_42_39,train,166,0.20625,4.8792219161987305,4.692657470703125,23.656833533084754,2,2,2,2,3,2
1912,bout_1912,202607/2026_07_11_20_42_39,train,252,0.31375,6.619542121887207,6.3928070068359375,21.098142221154447,4,3,3,4,4,3
1913,bout_1913,202607/2026_07_11_20_42_39,train,238,0.29625,3.7982306480407715,3.613737106323242,12.821031723344376,3,3,3,2,2,2
1914,bout_1914,202607/2026_07_11_20_42_39,train,196,0.24375,3.3426904678344727,3.1458466053009033,13.713601919320913,3,3,3,3,2,2
1915,bout_1915,202607/2026_07_11_20_42_39,train,331,0.4125,4.223041534423828,3.8197684288024902,10.237676447088068,2,3,2,3,2,3
1916,bout_1916,202607/2026_07_11_20_42_39,train,213,0.265,3.3137059211730957,3.193732500076294,12.50455064593621,4,2,2,2,2,2
1917,bout_1917,202607/2026_07_11_20_42_39,train,126,0.15625,3.113234519958496,3.0219690799713135,19.924700927734374,1,2,2,2,1,2
1918,bout_1918,202607/2026_07_11_20_42_39,train,224,0.27875,8.591773986816406,8.19482707977295,30.822507576022982,4,3,3,4,4,3
1919,bout_1919,202607/2026_07_11_20_42_39,train,306,0.38125,4.429507732391357,3.5228946208953857,11.618380937419955,3,3,3,3,5,3
1920,bout_1920,202607/2026_07_11_20_42_39,train,310,0.38625,5.8420820236206055,5.268432140350342,15.125131452739433,4,4,3,3,3,4
1921,bout_1921,202607/2026_07_11_20_42_39,train,443,0.5525,12.123814582824707,10.11885929107666,21.94355580601757,6,6,6,6,5,6
1922,bout_1922,202607/2026_07_11_20_42_39,train,265,0.33,4.759902000427246,4.381491661071777,14.423945455840139,2,3,3,2,3,3
1923,bout_1923,202607/2026_07_11_20_42_39,train,243,0.3025,5.917361259460449,5.65944766998291,19.561524824662644,3,3,3,3,3,3
1924,bout_1924,202607/2026_07_11_20_42_39,train,373,0.465,7.511636257171631,3.492891788482666,16.154056467035765,5,3,3,5,4,3
1925,bout_1925,202607/2026_07_11_20_42_39,train,195,0.2425,4.465804100036621,4.308379650115967,18.415687010460292,3,3,3,2,3,3
1926,bout_1926,202607/2026_07_11_20_42_39,train,454,0.56625,11.836369514465332,10.294966697692871,20.903080820247826,7,6,6,7,7,6
1927,bout_1927,202607/2026_07_11_20_42_39,train,258,0.32125,8.490165710449219,8.24898910522461,26.428531394394458,3,4,4,3,4,4
1928,bout_1928,202607/2026_07_11_20_42_39,train,221,0.275,5.459240436553955,5.22677755355835,19.851783405650743,2,3,3,2,4,3
1929,bout_1929,202607/2026_07_11_20_42_39,train,399,0.4975,7.166670322418213,4.466702938079834,14.405367482247664,5,3,3,5,4,3
1930,bout_1930,202607/2026_07_11_20_42_39,train,309,0.385,4.175254821777344,3.7424700260162354,10.844817718902192,3,2,3,4,3,3
1931,bout_1931,202607/2026_07_11_20_42_39,train,393,0.49,3.6659255027770996,3.1143996715545654,7.481480617912449,2,3,5,4,3,3
1932,bout_1932,202607/2026_07_11_20_42_39,train,315,0.3925,4.497309684753418,4.285273551940918,11.458113846505523,3,3,3,3,3,3
1933,bout_1933,202607/2026_07_11_20_42_39,train,322,0.40125,4.774573802947998,4.370450496673584,11.899249353141428,3,3,3,3,3,3
1934,bout_1934,202607/2026_07_11_20_42_39,train,365,0.455,3.377209186553955,3.014373302459717,7.422437772646055,6,3,3,2,2,3
1935,bout_1935,202607/2026_07_11_20_42_39,train,625,0.78,12.294236183166504,9.115291595458984,15.761841260469875,7,8,7,7,7,7
1936,bout_1936,202607/2026_07_11_20_42_39,train,227,0.2825,4.275832176208496,4.037095546722412,15.135689119322112,2,3,3,2,2,3
1937,bout_1937,202607/2026_07_11_20_42_39,train,367,0.4575,4.457380771636963,3.986217975616455,9.742908790463307,3,4,3,2,3,3
1938,bout_1938,202607/2026_07_11_20_42_39,train,264,0.32875,5.546784400939941,5.265188694000244,16.872347987650013,4,3,4,3,4,3
1939,bout_1939,202607/2026_07_11_20_42_39,train,236,0.29375,7.269747734069824,7.14559268951416,24.748077392578125,3,3,3,3,3,3
1940,bout_1940,202607/2026_07_11_20_42_39,train,129,0.16,5.699355125427246,5.511957168579102,35.62096953392029,2,2,2,2,2,2
1941,bout_1941,202607/2026_07_11_20_42_39,train,253,0.315,4.444095134735107,4.273865699768066,14.108238522968595,2,3,3,2,3,3
1942,bout_1942,202607/2026_07_11_20_42_39,train,170,0.21125,4.697177886962891,4.595001697540283,22.235161595090606,2,2,2,2,2,3
1943,bout_1943,202607/2026_07_11_20_42_39,train,505,0.63,7.603610038757324,4.216308116912842,12.069222283741784,6,5,5,5,4,5
1944,bout_1944,202607/2026_07_11_20_42_39,train,391,0.4875,11.583599090576172,11.293084144592285,23.761228903745995,5,5,5,5,5,5
1945,bout_1945,202607/2026_07_11_20_42_39,train,338,0.42125,4.860576629638672,4.519520282745361,11.538460841872217,3,2,3,4,4,3
1946,bout_1946,202607/2026_07_11_20_42_39,train,172,0.21375,5.5620880126953125,5.334113121032715,26.021464386878655,3,2,3,3,3,2
1947,bout_1947,202607/2026_07_11_20_42_39,train,192,0.23875,7.6759352684021,7.406535625457764,32.15051421320251,3,3,3,3,3,3
1948,bout_1948,202607/2026_07_11_20_42_39,train,224,0.27875,6.356233596801758,5.643192768096924,22.80263173740541,3,3,3,3,3,3
1949,bout_1949,202607/2026_07_11_20_42_39,train,223,0.2775,6.376537799835205,6.108578205108643,22.978514594000735,3,3,3,3,3,3
1950,bout_1950,202607/2026_07_11_20_42_39,train,137,0.17,4.56350040435791,4.440685272216797,26.844120025634762,1,2,2,2,1,2
1951,bout_1951,202607/2026_07_11_20_42_39,train,319,0.3975,7.420825004577637,7.098835468292236,18.668742149880845,3,4,4,4,4,4
1952,bout_1952,202607/2026_07_11_20_42_39,train,555,0.6925,8.769546508789062,8.21337604522705,12.663605066843411,5,4,4,5,7,4
1953,bout_1953,202607/2026_07_11_20_42_39,train,391,0.4875,6.547336101531982,6.117623329162598,13.430433028783554,4,3,2,4,4,4
1954,bout_1954,202607/2026_07_11_20_42_39,train,252,0.31375,6.5892534255981445,6.172389507293701,21.00160454373911,3,3,3,3,3,4
1955,bout_1955,202607/2026_07_11_21_56_19,train,153,0.19,6.913026809692383,6.685091972351074,36.38435162995991,3,2,2,2,3,2
1956,bout_1956,202607/2026_07_11_21_56_19,train,125,0.155,5.480440616607666,5.42353630065918,35.357681397468816,2,2,2,2,2,3
1957,bout_1957,202607/2026_07_11_21_56_19,train,225,0.28,5.530925273895264,5.240022659301758,19.75330454962594,3,3,3,3,3,2
1958,bout_1958,202607/2026_07_11_21_56_19,train,167,0.2075,5.465288162231445,5.046133518218994,26.338738131235882,2,2,2,2,2,2
1959,bout_1959,202607/2026_07_11_21_56_19,train,241,0.3,8.737489700317383,8.194605827331543,29.12496566772461,3,4,4,3,3,4
1960,bout_1960,202607/2026_07_11_21_56_19,train,179,0.2225,5.1535258293151855,5.004634857177734,23.161913839618812,2,3,2,2,2,2
1961,bout_1961,202607/2026_07_11_21_56_19,train,165,0.205,5.58179235458374,5.278849124908447,27.22825538821337,2,3,3,2,3,3
1962,bout_1962,202607/2026_07_11_21_56_19,train,205,0.255,8.394241333007812,8.155499458312988,32.91859346277573,3,3,3,3,4,3
1963,bout_1963,202607/2026_07_11_21_56_19,train,195,0.2425,7.5293049812316895,6.871171474456787,31.04868033497604,3,3,3,3,3,3
1964,bout_1964,202607/2026_07_11_21_56_19,train,198,0.24625,7.100122928619385,6.78238582611084,28.832986512159938,3,3,3,3,3,3
1965,bout_1965,202607/2026_07_11_21_56_19,train,160,0.19875,5.423467636108398,5.200610160827637,27.28788747727496,2,3,2,2,2,3
1966,bout_1966,202607/2026_07_11_21_56_19,train,167,0.2075,5.011703014373779,4.654431343078613,24.152785611439903,2,3,2,3,3,2
1967,bout_1967,202607/2026_07_11_21_56_19,train,219,0.2725,6.298399925231934,6.031697750091553,23.113394221034618,3,3,2,3,3,2
1968,bout_1968,202607/2026_07_11_21_56_19,train,154,0.19125,5.671894073486328,4.973428726196289,29.656962475745505,2,3,3,2,2,3
1969,bout_1969,202607/2026_07_11_21_56_19,train,169,0.21,6.975163459777832,6.05148983001709,33.21506409418016,3,3,3,3,3,3
1970,bout_1970,202607/2026_07_11_21_56_19,train,167,0.2075,5.319321632385254,4.939754486083984,25.635284975350622,3,2,2,3,3,2
1971,bout_1971,202607/2026_07_11_21_56_19,train,157,0.195,5.448014259338379,5.326207160949707,27.93853466327374,2,2,2,3,3,2
1972,bout_1972,202607/2026_07_11_21_56_19,train,166,0.20625,6.316527366638184,5.942204475402832,30.625587232185133,2,3,3,2,2,3
1973,bout_1973,202607/2026_07_11_21_56_19,train,286,0.35625,8.91836166381836,8.495179176330566,25.033997652823466,4,5,4,4,4,5
1974,bout_1974,202607/2026_07_11_21_56_19,train,180,0.22375,4.271528720855713,3.922297954559326,19.090631154662404,2,3,2,2,3,2
1975,bout_1975,202607/2026_07_11_21_56_19,train,135,0.1675,4.495362281799316,4.391345977783203,26.837983771936216,2,2,2,2,2,2
1976,bout_1976,202607/2026_07_11_21_56_19,train,272,0.33875,9.448619842529297,8.061422348022461,27.8926047011935,4,4,4,4,4,5
1977,bout_1977,202607/2026_07_11_21_56_19,train,140,0.17375,4.630971908569336,4.374798774719238,26.653075732773157,2,2,2,2,2,3
1978,bout_1978,202607/2026_07_11_21_56_19,train,241,0.3,5.0491485595703125,4.851939678192139,16.83049519856771,2,3,3,2,3,3
1979,bout_1979,202607/2026_07_11_21_56_19,train,134,0.16625,4.69061279296875,4.526449680328369,28.214212288533833,2,2,2,2,2,4
1980,bout_1980,202607/2026_07_11_21_56_19,train,244,0.30375,9.45811653137207,9.293453216552734,31.137832202047967,4,4,4,4,4,4
1981,bout_1981,202607/2026_07_11_21_56_19,train,170,0.21125,5.434320449829102,4.673393249511719,25.72459384534486,2,3,3,3,2,3
1982,bout_1982,202607/2026_07_11_21_56_19,train,209,0.26,6.170196533203125,6.085122108459473,23.731525127704327,3,4,3,3,3,3
1983,bout_1983,202607/2026_07_11_21_56_19,train,182,0.22625,5.004404067993164,4.691580772399902,22.11891300770459,2,3,3,2,2,3
1984,bout_1984,202607/2026_07_11_21_56_19,train,229,0.285,7.3555402755737305,6.779667377471924,25.808913247627128,4,3,3,4,4,4
1985,bout_1985,202607/2026_07_11_21_56_19,train,209,0.26,4.165645122528076,4.059384346008301,16.02171200972337,2,3,3,2,2,2
1986,bout_1986,202607/2026_07_11_21_56_19,train,233,0.29,8.96585750579834,8.581554412841797,30.91675001999428,4,4,4,4,4,4
1987,bout_1987,202607/2026_07_11_21_56_19,train,174,0.21625,5.224340915679932,5.150868892669678,24.158801922219336,2,2,2,3,2,2
1988,bout_1988,202607/2026_07_11_21_56_19,train,214,0.26625,6.027426719665527,5.696617603302002,22.63822242127898,2,3,3,2,3,3
1989,bout_1989,202607/2026_07_11_21_56_19,train,279,0.3475,5.916428089141846,5.565601825714111,17.025692342854235,3,4,4,3,3,3
1990,bout_1990,202607/2026_07_11_21_56_19,train,189,0.235,6.942631244659424,6.83568811416626,29.543111679401804,3,3,3,3,3,3
1991,bout_1991,202607/2026_07_11_21_56_19,train,398,0.49625,6.9659647941589355,6.09866189956665,14.037208653216998,4,5,5,4,4,4
1992,bout_1992,202607/2026_07_11_21_56_19,train,306,0.38125,8.442882537841797,8.190691947937012,22.145265673027666,4,4,4,4,4,4
1993,bout_1993,202607/2026_07_11_21_56_19,train,177,0.22,5.838715553283691,5.608249187469482,26.539616151289508,2,3,3,2,2,3
1994,bout_1994,202607/2026_07_11_21_56_19,train,127,0.1575,5.738144874572754,5.66920280456543,36.4326658703032,2,2,2,2,2,2
1995,bout_1995,202607/2026_07_11_21_56_19,train,238,0.29625,4.256235122680664,3.9685215950012207,14.36703838879549,4,3,3,3,2,3
1996,bout_1996,202607/2026_07_11_21_56_19,train,200,0.24875,5.287491798400879,4.974792957305908,21.256248435782428,2,3,3,2,2,3
1997,bout_1997,202607/2026_07_11_21_56_19,train,218,0.27125,7.315493583679199,6.802915573120117,26.969561598817325,3,3,3,3,3,3
1998,bout_1998,202607/2026_07_11_21_56_19,train,173,0.215,5.347512722015381,5.0448317527771,24.872152195420377,3,2,2,2,2,2
1999,bout_1999,202607/2026_07_11_21_56_19,train,187,0.2325,5.35607385635376,5.181209564208984,23.036876801521547,2,3,3,2,2,3
2000,bout_2000,202607/2026_07_11_21_56_19,train,232,0.28875,6.66843318939209,6.344249725341797,23.0941409156436,3,3,3,3,3,4
